job_title,company,job_location,post_date,salary,job_url,job_description
Data Engineer,CAPCO,"Houston, TX",Posted 20 days ago,,https://www.indeed.com/rc/clk?jk=31f52de76214beb6&fccid=c2a63affe8751868&vjs=3,"About the team:
 Capco’s Data Team helps our clients transform every aspect of their business. We are highly skilled at formulating data strategy, defining business and technology initiatives across the data management lifecycle, and aligning multi-year strategic roadmaps with client’s business goals. As digital technologies advance and regulations tighten, today’s consumers – and, therefore, today’s businesses – are becoming more aware of the importance of good quality data. We work to establish holistic ways to effectively manage data through the modern data supply chain and facilitate consumption through analytics, modelling, AI, machine learning, dashboarding, and reporting.
 About the Job:
 As a member of our Data Team, you will work across Capco’s different domains and solution offerings to help break down large problems, develop approaches and solutions. As a Data Engineer, you will create analytics reporting and provide data-driven strategic insights, trends, and perspective to help drive transformation for our clients.
 What You’ll Get to Do:

Work on hard problems with smart people.
Be highly motivated, result-oriented, and take pride in being a problem solver.
Work with new technology, focus on using the right tool for the job, rather than any sticky preference for a tool or technology.
Linux system administration, development and production environments.
Learn and share knowledge across our engineering teams, so we can continue to iterate and improve.
Write reusable, testable, and efficient code as needed.
Design and implement of low-latency, high-availability, and performant database systems.
Work on implementation of data pipelines/data warehouses/data marts/ODSs/Lakehouses.
Collaborate and work on integration of data storage solutions.
Cloud, container and microservices infrastructures.
Software security.
Focus on performance tuning, improvement, balancing, usability and automation.

What You’ll Bring with You:

Data Analysis – Intermediate to expert level with algorithms and complexity analysis.
Data Engineering -using Microsoft Azure cloud and on prem Spark/Hadoop Development.
Data Engineering Foundation – Certification nice to have, theory and practice.
Real-time event processing.
Proficient in Azure technologies such as: Azure Data Factory (ADF), Azure Data Bricks (ADB), Azure Active Directory, Azure Storage, Azure data Lake Services (ADLS), Azure key vault, Azure SQL DB, Azure HDInsight and OR AWS.
VBA, Python, PowerBi, Excel.
Functional programming.
Data Engineering using Microsoft Azure cloud and on prem Spark/Hadoop Development
Experience in Energy Trading and/or experience in the competitive Gas and Power markets a plus.

Why Capco?
 A career at Capco is a chance to help reshape the competitive landscape in financial services. We launch new banks, transform existing ones, and help our clients navigate complex change. As consultants, we work on the front-end business design all the way through to technology implementation.
 We are the largest Financial Services focused consultancy in the world, serving everyone from global banks to emerging FinTechs, from strategy through digital transformation, design, business consulting, data and analytics, cyber, cloud, technology architecture, and engineering.
 Capco is a young and growing firm. We maintain an entrepreneurial spirit and growth mindset and have minimal bureaucracy. We have no internal silos that get in the way of your career opportunities or ability to focus on our clients and make a difference to the business. We offer the opportunity for everyone to learn rapidly, take on tough challenges, and get promoted quickly. We take pride in our creative, collaborative, diverse, and inclusive culture, where everyone can #BYAW.
 We offer highly competitive benefits, including medical, dental and vision insurance, a 401(k) plan, tuition reimbursement, and a work culture focused on innovation and creation of lasting value for our clients and employees.
 Ready to take the Next Step
 If this sounds like you, we would love to hear from you. This is an opportunity to make a difference and contribute to a highly successful company with a significant growth trajectory."
Data Integrity Engineer - Aveva PI,Meta,"Remote in Houston, TX 77001",,,https://www.indeed.com/rc/clk?jk=f75d235d2f2e9fb4&fccid=d314ad972cb806dc&vjs=3,N/A
Senior Data Engineer,"Vorys, Sater, Seymour and Pease LLP.","Houston, TX 77010 (Downtown area)",,Full-time,https://www.indeed.com/rc/clk?jk=11708fcadce2d364&fccid=1278a7bab1639d00&vjs=3,"Precision eControl is an Ancillary Business of Vorys, Sater, Seymour and Pease LLP.
 
Precision eControl is all about helping brands better manage their eCommerce presence on Amazon and other online marketplaces. As a Senior Data Engineer, you will be part of a team that creates innovative, cutting edge, one of a kind solutions that are revolutionizing how brands manage online marketplace sales.
 Position Summary
 The Senior Data Engineer for the Azure infrastructure will be responsible for the day to day operations of a large data warehouse, and will work closely with the business, product team, and the technical staff to ensure alignment to goals and objectives. Utilizing experience with Big Data, this position will drive consensus on designs of stable, reliable and effective dynamic ETL pipelines leveraging Azure Synapse Analytics Pipelines. At this time, candidates who would work in the following states will not be considered for this role: VT, RI, NY, NJ, NH, MI, ME, MA, DE, CO, CT, CA, and AZ.
 Essential Job Functions

 Drive consensus on designs of stable, reliable and effective dynamic ETL pipelines leveraging Azure Synapse Analytics Pipelines.
 Perform root cause analysis on internal and external data and processes to answer specific business questions and identify opportunities for improvement.
 Design, implement, and document data load processes from disparate data sources into Azure Synapse Pipelines.
 Work with Continuous Integration/Delivery using Azure DevOps and Github.
 Provide data management, monitoring, troubleshooting and support to client success
 Create various triggers to automate the pipeline in Azure Synapse Analytics Pipelines.
 Tune SQL queries in Azure SQL DB, Azure Synapse and solve complex data challenges and deliver insights that help our customers achieve their goals.
 Self-organize as part of a small-size scrum team and apply data engineering skills.
 Follows industry best practices and meets company’s security and performance and requirements

 Knowledge, Skills and Abilities

 Minimum three (3) years’ experience with MS SQL/T-SQL
 Minimum three (3) years’ experience with Azure SQL
 Minimum three (3) years’ experience with Apache Spark (PySpark)
 Minimum of three (3) years’ experience with Azure Data Factory or Azure Synapse building dynamic ETL pipelines
 Minimum three (3) years' experience building dynamic Spark notebooks in Azure Synapse Spark or Azure Databricks
 Minimum three (3) years’ experience with Python
 Minimum two (2) years’ experience with a public cloud (AWS, Microsoft Azure, Google Cloud)
 Experience working with parquet, json , delta, avro and csv files
 In-depth understanding of data management (e.g. permissions, recovery, security and monitoring)
 Experience with Data Warehouse Architecture
 Strong analytic skills related to working with structured, semi-structured and unstructured datasets.
 Excellent analytical and organization skills required
 Ability to understand user requirements
 Client service mindset
 Excellent verbal and written communication skills
 Excellent problem solving skills
 Familiarity with Agile frameworks a plus

 Education and Experience

 Bachelor's degree in related discipline or combination of equivalent education and experience
 7-10 years of experience in similar field

 Precision eControl LLC does not discriminate in hiring or terms and conditions of employment because of an individual’s sex, race, age, religion, national origin, ancestry, color, sexual orientation, gender identity, genetic information, marital status, military/veteran status, disability or any other characteristic protected by local, state or federal law. Precision eControl only hires individuals authorized for employment in the United States."
Big Data Engineer - PySpark,Logic20/20 Inc.,"Houston, TX",,"$130,000 - $155,000 a year",https://www.indeed.com/rc/clk?jk=7f7b1f6f3668d307&fccid=2e9e942085461a66&vjs=3,N/A
Data Security Engineer - Corporate - US,Sysco,"Houston, TX",,Full-time,https://www.indeed.com/rc/clk?jk=c3d43f2ceada2c1e&fccid=053befe8409ab9e4&vjs=3,N/A
Senior Data Engineer,Business Intelli Solutions Inc,"Houston, TX",,"From $130,000 a year",https://www.indeed.com/company/Business-Intelli-Solutions-inc/jobs/Data-Engineer-a70fee14e91e98c7?fccid=7c90bc2e3e871d56&vjs=3,N/A
Sr. Data Engineer,mBridge Solutions,"Houston, TX",,Contract,https://www.indeed.com/rc/clk?jk=37dcdbed1192af5c&fccid=2605c7c80b4a846c&vjs=3,"mbridge is seeking an experienced Data engineer for a leading Oil and Gas client in Houston, TX.
  





Job Title: Senior Data Engineer 



Contract: 12 months plus 



Location: Houston, TX 





  N 
  ote: Only Houston, TX candidates 




Responsibilities: 


Build analytics tools that utilize the data pipeline to provide actionable insights into customer acquisition, operational efficiency and other key business performance metrics. 


Work with stakeholders including the Executive, Product, Data and Design teams to assist with data-related technical issues and support their data infrastructure needs. 


Create data tools for analytics and data scientist team members that assist them in 


Create and maintain optimal data pipeline architecture, Assemble large, complex data sets that meet functional / non-functional business requirements. 


Work with data and analytics experts to strive for greater functionality in our data systems. 


Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc. 


Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using SQL and other technologies. 


  building and optimizing our product into an innovative industry leader.
  






Requirements 

Required Qualifications: 



Minimum 10+ years of experience 


Analytics/data product solution architecture on Azure (Azure Data Factory, Databricks) 


Data extract, load and transformation techniques and tools including orchestration of needed azure resources 


Azure analytics services 


Programming, scripting (Python, SQL, Scala) 


Analytics data frameworks (Spark etc.) 


Data architecture concepts understanding (relational and dimensional data models) 


Information security 


Software engineering tools and methodologies (e.g. Agile, ADO, Ansible, GIT)"
Data Performance Engineer,National Oilwell Varco,"Hybrid remote in Houston, TX 77086",,"$82,632 - $101,557 a year",https://www.indeed.com/company/NOV/jobs/Performance-Engineer-f7c3a7d81c58e847?fccid=0059806ce5dabd16&vjs=3,"19332 - View NOV careers webpage for more opportunities at www.nov.com/careers/.
Responsibilities:

Analyze drilling and equipment data to measure operational performance of NOV Drilling Automation systems to support the Performance Center and its customers.
Use data visualization tools to monitor, develop performance reports and assist team members to maintain top performance at the operational level.
Proactively provide insights and detailed analysis to our customers and establish Key Performance Indicator (KPI) goals to maintain drilling efficiencies and automation performance.
Review and validate data received from the customer’s drilling automation systems.
Analyze and interpret drilling data to determine operating performance metrics and identify areas for improvement with equipment tuning, maintenance and Automation usage.
Attend customer operation planning sessions to discuss and determine KPI targets for well sections.
Create detailed Performance Reports utilizing data visualization tools and provide analysis on current drilling and equipment operation metrics.
Drive action recommendations based on analytics and communicate to management.
Perform data profiling to identify and understand anomalies.
Implement new data analysis methodologies.
Identify and communicate opportunities for Performance Center improvement based on data analysis and customer feedback.
Assist the Performance Center teams in providing insight for troubleshooting, utilization of automated systems and recommendations for data technology improvements.

Qualifications:

Bachelor’s degree in engineering.
5 or more years’ experience in O&G or drilling operations preferred.
Location: 5100 N Sam Houston Pkwy West, Houston TX. 77086.
Hybrid work schedule (3 days in the office and 2 days remote work) once training is completed.
Ability to travel internationally.
Proficiency with MS Visio, Excel, PowerPoint, Project, Teams, SharePoint a plus.
Proficiency with JIRA and Confluence software a plus.
Proficiency with Amphion and/or Cyberbase Controls preferred.
Proficiency with NOVOS, MMC, and/or other Automation products preferred.
Proficiency with Business Intelligence tools (Power BI, Tableau, Grafana) preferred.
Thorough knowledge of Drilling Fundamentals and Equipment required.
Experience with Drilling Controls (Amphion, Cyberbase) or similar a plus.
Proficiency in Automation Systems (NOVOS, MMC, etc.) or similar a plus.
Comfortable with figures and collecting, studying, and interpreting data.
Ability to compile, configure, and present data in a concise manner.
Skilled in creating and manipulating Excel spreadsheets. Knowledge of SQL or basic programming a big plus
Experience transforming data into reports, dashboards, and KPIs

NOV Rig Technologies makes and supports the world’s most advanced drilling solutions. To learn more about Rig Technologies products and services, please visit us at https://www.nov.com/about/our-company-structure/rig.
Job Type: Full-time
Pay: $82,631.78 - $101,556.55 per year
Benefits:

401(k)
401(k) matching
Dental insurance
Employee assistance program
Employee discount
Flexible spending account
Health insurance
Health savings account
Life insurance
Paid time off
Referral program
Retirement plan
Vision insurance

Compensation package:

Bonus pay

Experience level:

10 years
5 years
6 years
7 years
8 years
9 years

Schedule:

8 hour shift

Ability to commute/relocate:

Houston, TX 77086: Reliably commute or planning to relocate before starting work (Required)

Experience:

offshore drilling or monitoring rig equipment: 5 years (Required)
analyzing drilling and equipment data work: 5 years (Required)
data visualization tools to monitor performance reports work: 5 years (Required)

Work Location: Hybrid remote in Houston, TX 77086"
Excel Expert Software Engineer/Data Scientist,Ed Mehlman and Associates,"Houston, TX",,,https://www.indeed.com/rc/clk?jk=49bd94b747a337d7&fccid=3af7f76841d08814&vjs=3,"We are seeking an Excel expert software engineer with excellent general technology expertise and problem-solving skills to build and run new software modules in our cutting-edge proprietary software suite. Candidates can have any education background but a degree in computer science, data science, and/or finance is a plus. Extreme location and hours flexibility, and commission component of compensation plan can result in extremely lucrative position for high achievers. Excellent performers will have extreme growth and management opportunities as well.
Position Details
Responsibilities

Understand current technical problems related to analyzing and reporting on large datasets, and design and implement elegant software solutions
Prepare and run specific software modules with emphasis on refining and improving the software modules and workflows
Position work schedule has inherent flexibility and working from home is recommended

Compensation: Total compensation well above-market for high achievers including commission based on percentage of productivity with no cap or limit; excellent performers will have significant future growth roadmap as well
Qualifications

General coding experience required; Excel expertise required; automation, SQL Server, and/or Python expertise valued
Expertise with large dataset and database analytics required
Verbal and written communications skills required
Ability to quickly learn a variety of new software programs important"
Sr Business Intelligence Data Engineer,American National Family of Companies,"League City, TX",,,https://www.indeed.com/rc/clk?jk=a8afe39d04e6ea1b&fccid=c6f06dab0431c8f3&vjs=3,"Job Posting




American National is seeking a Sr Business Intelligence Data Engineer for our League City, TX location. The Sr Business Intelligence Data Engineer is responsible for the delivery of the corporate data warehouse and the overall execution of the data integration solutions. The Sr Business Intelligence Data engineer will support strategic, tactical, and operational data warehousing to ensure data is acquired from the correct source system and transformed with the correct logic so meaningful information is delivered in a timely manner.


Your Impact:



Develop and deploy the extraction, transformation, and loading routine for the data warehouse environment by sourcing the data from the operational systems, applying the business transformation rules, and loading it to the data warehouse and data mart environments
Analyze and develop strategies for data acquisitions, archives, recovery, and implementation of the ETL repository and load jobs
Determine the optimal approach for obtaining data from diverse source system platforms and moving it to the data warehouse
Implement and execute strategy for change data capture
Create testing methodology and criteria
Perform detailed data analysis including data quality and consistency by monitoring performance production data
Investigate, analyze, document, and correct reported defects.
Develop specifications for data cleansing, data scrubbing, ETL and data migration processes
Develop and maintain standards, common processes and best practices for ETL architecture including batch jobs auditing and balancing
Design and implements automation of data loading and cleansing processes
Modify ETL processes/pipelines to accommodate source system changes with new business user requirements
Populate the data warehouse using data modeling techniques for target structures such as Star schemas, Snowflake schemas, and highly normalized data models
Interpret written business requirements and transform into technical specifications
Create and maintain technical specification documentation


 
What You Will Need to be Successful in this Role:



Extensive hands-on experience with SQL query language development
4+ years of experience in an ETL tool such as SSIS, Azure Data Factory, Informatica, DataStage
4+ years of experience in developing data warehouses/data marts
3+ years of experience in developing cloud-based pipelines in Azure Data Factory / AWS Glue
Excellent knowledge of data warehouse concepts, technologies, and best business practices to include data sourcing, data transformation, data loading, data cleansing, data integrity checking, and end-user tools
Hands on experience with at least 1 massive parallel platform Netezza, Teradata, Synapse
Knowledge of data warehousing tools, patterns, and processes
Experience Database design and well versed with SQL Server best practices
Excellent interpersonal, written, and verbal communication skills


 
Our Preferences:



Mainframe DB2 experience
Familiarity with Agile methodology







Employees (and their families) are covered by medical, dental, vision, and basic life insurance. Employees are able to enroll in our company’s 401k plan. Employees also receive annually a bank of paid time off and paid holidays. We aspire to see people for what they bring to our corporate culture by supporting an inclusive work environment, including an emphasis on a healthy work-life balance, development opportunities, and a casual dress code.


American National is an established, stable, and successful multi-line insurance corporation that has provided financial strength and a sense of security to employees, customers and business partners since 1905. With focus on our organization’s values and cultural richness: Financial Strength, Integrity, Respect, Service and Teamwork (FIRST) and Agility, Collaboration, and Engagement (ACE) we continue to pursue our vision to be a leading provider of financial products and services for current and future generations.


Hiring Practices
The preceding job posting was designed to indicate the general nature and level of work performed by employees assigned to this position. It is not intended to be interpreted as a comprehensive list of all duties, responsibilities, and qualifications. We are dedicated to building a diverse, inclusive, and authentic workplace, so if you’re excited about this role, but your past experience doesn’t align perfectly with the job qualifications, we still encourage you to apply. You may be just the right candidate for this position or other opportunities at American National.


American National’s recruitment policies help us place individuals in a timely and efficient manner. Only the most qualified candidates will be contacted by our recruiting team.


American National is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, disability, age, sexual orientation, gender identity, national origin, veteran status, genetic information or any other legally protected categories. American National is committed to providing access, equal opportunity and reasonable accommodation for individuals with disabilities in employment, its services, programs, and activities.



Nearest Major Market: Springfield  Job Segment: Business Intelligence, Data Warehouse, Database, Social Media, SQL, Technology, Marketing"
Data Engineer/Data Warehouse Engineer,Purple Drive Technologies,"Friendswood, TX 77546",,Full-time,https://www.indeed.com/company/Purple-Drive-Technologies/jobs/Data-Warehouse-Engineer-dca757cf33e54eec?fccid=b50885016c495d25&vjs=3,"( Skills needed :
i) Deep expertise in Data Engineering and Data Warehousing (minimum 4+ years)
ii) Azure synapse , Azure Data Factory , Spark Pool , SQL , SQL Pool (minimum 4+ yrs)
iii) CI/CD and Python/Java programming experience (minimum 3+ years)
iv) Ideal to have a 24 x 7 development i.e offshore presence or different time zones )
Job Type: Full-time
Benefits:

Health insurance

Experience level:

10 years
7 years
8 years
9 years

Schedule:

8 hour shift

Ability to commute/relocate:

Friendswood, TX 77546: Reliably commute or planning to relocate before starting work (Required)

Experience:

Informatica: 6 years (Preferred)
SQL: 6 years (Preferred)
Data warehouse: 6 years (Preferred)

Work Location: In person"
Data Engineer (Immediate Opening),IDEA Public Schools,"Houston, TX",,Full-time,https://www.indeed.com/rc/clk?jk=4e94c3bbf3940bbb&fccid=4c58f1f52a144526&vjs=3,"Description 
Role Mission: The Data Engineer will be responsible for improving IDEA's operational processes and supporting critical strategies by assisting in the new development and implementation related to our internal applications systems. The Engineer will deliver the testing, ongoing evaluation, and validation of organizational data structures and identify issues in current processes while providing proven strategies for ongoing database and data warehouse development relating to internal custom applications development and deployment. This position will provide recommendations and insight on IDEA's IT operations and strategy from an applications development standpoint. This job requires the ability and desire to work and communicate well in a dynamic team environment as well as dependability and self-sufficiency.
 What You'll Do - Accountabilities:
 
On-time Product Delivery: Drive to and maintain on-time development and delivery of high-quality features for custom applications and business intelligence tools as defined by monthly sprint plans as measured by: 

% of Critical defects due to SQL code changes and ETL functioning should be limited to a max of 5% 
% of spilled over development tasks should be limited to a max of 5% 
Should acquire the complete ownership of at least 20% of the features developed 
% of reopened defects should be limited to a max of 2% 


Effective Requirements Analysis: New major product work and execution is detailed with full requirements analysis and effective preparation for sprint planning, with detailed task/effort estimates as measured by: 

Difference between estimated effort and actual effort should be limited to a max of 15% and decrease gradually 
Defects due a mis-match in understanding of the requirements should be limited to a max of 10% 


Efficient Object-Oriented Analysis and Design: Thorough object-oriented analysis and design of features with the documentation of necessary design artifacts as measured by: 

Refactoring time to enhance/improve SQL code changes and ETL development should be less than 15% of the original effort. 
At least 20% of the code developed should be reusable 
Reuse of code should be leveraged when possible. Duplication, if any, should be limited to a max of 5%. 


Adherence to Effective Scrum Practices: Adhering to all of the Scrum processes, with active and punctual participation in Scrum meetings as measured by: 

Absenteeism in scrum ceremonies including daily huddles, retrospectives, product reviews, and planning sessions should be limited to a max of 5% with prior intimation 
All planned leaves (both short and long duration) should be intimated in advance and documented so that sprint commitments are not affected. Deviation should be limited to 5%. 
Unplanned leaves (both short and long duration) should be intimated as soon as possible and documented so that sprint commitments are not affected. Deviation should be limited to 5%. 


Continuous Improvement of Domain, Technical, and Behavioral Skills: Continuously enhancing the Product domain knowledge, technical, and behavioral competencies to grow to the next level as measured by: 

Relevant trainings/actions need to be identified, planned and attended 3 times within the year (1 skill from each area - domain, technical, and behavioral) 
Development and demonstration of these skills for the purpose of the facilitation of team training and/or mentoring should be developed for each team member (1 opportunity per year) 


We look for Team and Family who embody the following values and characteristics: 

Believes and is committed to our mission and being an agent of change: that all students are capable of getting to and through college 
Has demonstrated effective outcomes and results, and wants to be held accountable for them 
Has a propensity for action, willing to make mistakes by doing in order to learn and improve quickly 
Works with urgency and purpose to drive student outcomes 
Thrives in an entrepreneurial, high-growth environment; is comfortable with ambiguity and change 
Seeks and responds well to feedback, which is shared often and freely across all levels of the organization 
Works through silos and forges strong cross-departmental relationships in order to achieve outcomes 
We believe in education as a profession and hold ourselves to high level of conduct, professionalism and behaviors as models for our colleagues and students 

Note: At IDEA, the Data Engineer role is a mid to high level role with a focus on building upon the IDEA data warehouse. The IDEA data warehouse is the central data store for all analytics and reporting. As a result, the Engineer is responsible for data extraction, transformation, and loading of data into the data warehouse and is the primary keeper of this system. These processes require strong skills with a variety of specialized tools and techniques for data cleansing, preparation, modeling, and integration. This role is also required to have a strong background in analytics and server-side processing. 

Supervisory Responsibilities:
 This role leads and oversees the work of others in a project capacity as a project technical lead: 

Planning and directing Data Integration/ETL Developer team member activities on projects 
Assigning work 
Overseeing proper maintenance and back-up of source code 
Participation in evaluating performance (for Data Integration/ETL Developers) 
Mediating conflict resolution 

Qualifications:

 Education: Bachelor's degree from four-year college or university in Information Technology, Computer Science, Computer Engineering, and Software Engineering
 Experience: 6+ years related work experience and/or training; or equivalent combination of education and experience. 
Certification/License:
   
 Microsoft Certified Solutions Associate (SQL 2016 BI Development),
 Certified Associate in Project Management (CAPM) preferred


 
What We Offer
 Compensation: 

Salaries for people entering this role typically fall between $66,626 and $80,618, commensurate with relevant experience and qualifications and in alignment with internal equity. This role is also eligible for a performance bonus based on individual and organizational performance and goal attainment.

 
Other Benefits:
 We offer a comprehensive benefits plan, covering the majority of the employee premium for the base medical plan and subsidizing the majority of costs for a spouse/domestic partner and children. Other benefits include dental and vision plans, disability, life insurance, parenting benefits, generous vacation time, com‐muter benefits, referral bonuses, professional development, and a 403(b) plan. We also offer an inclusive environment where staff are encouraged to bring their whole selves to work every day. IDEA may offer a relocation stipend to defray the cost of moving for this role, if applicable.
 

To Apply:
 Please submit your application online through Jobvite. It's in your best interest to apply as soon as possible. It is recommended that you include a cover letter in your application addressing why you are interested in IDEA and how your experience has prepared you for this position."
Data Analysis / Engineer,AC HOME,"Houston, TX 77036 (Sharpstown area)",,,https://www.indeed.com/rc/clk?jk=93352fe04543c11f&fccid=0caa8fd88f711e54&vjs=3,"We are currently seeking an experienced Real Estate Analyst in the Houston area. This position will be integral to our online platform in analyzing and validating data for use by our staff and customers alike. An eye for detail and the ability to meet deadlines and finalize work will be needed for this position. With our fast growth, the potential to be lead in a team of analysis's is in the near future. 
Must be honest, energetic, with a strong work ethic. 
Description

Provide services to end-users in planning, developing and deploying real estate data online
Develop custom data repositories, content indexing and workflow
Configure and administer services, User Profile Services, site metadata, and Excel services
Provide system administration including, but not limited to, analysis, capacity planning, integration and quality assurance
Promote online solutions and facilitate those solutions; identify practices and processes that can be improved
Create reports for use internally as well as for clients with internal and external data

Requirements

Bachelor's degree or at least 4 years of equivalent work experience
3 years of experience 
Solid technical aptitude and leadership
Strong analytical skills
Strong verbal and written communication skills
Experience in the real estate industry a plus

Compensation
Salary based on experience and performance bonuses contingent upon project completion on time and on budget.AC HOME has exciting opportunities waiting for you! 
Please submit your resume to HR@achome.com."
Data Engineer / Data Architect,GTS Geotech,"Remote in Houston, TX 77002",,,https://www.indeed.com/rc/clk?jk=23656d005d2c7155&fccid=4ba35c44ff727b61&vjs=3,"Data Engineer / Data Architect


 Our Data Scout division has been engaged to find a Data Engineer / Data Architect, with strong Oil and Gas Exploration and Production background in Houston, Texas. This is a salaried position, office based, with some scope for remote work.


 To be successful in this data engineer / data architect position, you will have excellent experience of data engineering, data analytics, modelling and validation. You will be required to create data-loading schemes/workflows, responsible for architecture and integration between multiple G&G Applications.


 Core to this role is an understanding of Big Data as it applies to Oil and Gas Exploration and Production, in particular Apache Spark, Hadoop, SCALA etc. You will need to be highly proficient developing/writing complex SQL queries, Python Scripting etc.


 Types of data may include:

Completion
Production & Injection
RealTime Drilling Data
Production Failure and workover
Competitive Intelligence

This is an urgent opportunity, and therefore candidates should already be authorised to live and work in the United States and available to interview immediately, commence work with short notice."
Lead Data Engineer,Eaton Corporation,"Houston, TX",,"$101,250 - $148,500 a year",https://www.indeed.com/rc/clk?jk=f04bf35868378a85&fccid=87f38351bd29de24&vjs=3,"Eaton’s Corporate Sector division is currently seeking a Lead Data Engineer. 
The expected annual salary range for this role is $101250.0 - $148500.0 a year.
 Please note the salary information shown above is a general guideline only. Salaries are based upon candidate skills, experience, and qualifications, as well as market and business considerations.



 What you’ll do:



      At Eaton we are modernizing the way we use data to accelerate our digital transformation. Join our Information Technology team and help positively impact our business through leading technologies, exciting and challenging enterprise projects, and new platforms. We are transforming to a product centric organization utilizing agile practices to help us work more incrementally and fluidly, allowing us to respond more quickly to changing business needs.
      In this role, you will be instrumental in implementing the enterprise data strategy for the data mesh architecture as part of the Chief Data Management office. You will be the subject matter expert on integration platforms that support movement of data across the enterprise, commercial and IoT sources and drive automation of both platform and integration governance. You will lead research into exploring and enabling the right toolset for the Hybrid integration platform and enabling democratized agile integration across the organization. You will also enable the team to rapidly experiment and iterate on strategies, helping drive critical decisions on how we shape the product and services provided by integration services.
      Making what matters work at Eaton takes the passion of every employee around the world. We create an environment where creativity, invention and discovery become reality, each and every day. It’s where bold, bright professionals like you can reach your full potential—and where you can help us reach ours.""
     

Create robust and automated data pipelines using traditional and modern data integration technologies, including ETL/ELT, data replication/CDC, streaming, message-oriented data movement and API-based data acquisition leveraging cloud native tool-set.
Implement orchestration of data pipelines to support migration of on-premise data platforms to cloud
Define and implement data integration patterns and solutions using standard modeling practices
Design, implement and maintain platform solutions that are reliable and scalable and focused on driving automation and improving productivity
Drive development and adoption of self-service capabilities and champion as an enabler for adopters of the platform. Assist with operationalizing citizen developer personas
Create templates to improve productivity, define standards to enforce consistency and governance. Implement dataops.
Ensure availability and stability of integration platforms and provide operational support for releases and maintenance. Adhere to operational SLAs and KPIs.
Establish end to end continuous integration and deployment and guide the team on best practices
Simplify the tooling landscape to sunset legacy applications while minimizing business disruption.






 Qualifications:


 Basic Qualifications:

Bachelor's degree in STEM from accredited university
6+ years of data engineering experience focusing on modern data management practices and contemporary toolsets
No relocation is offered for this position. All candidates must currently reside within 50 miles of an Eaton Facility to be considered. 
Must be authorized to work in the United States without company sponsorship now or in the future
This position requires use of information or access to hardware which is subject to the International Traffic in Arms Regulations (ITAR). All applicants must be U.S. persons within the meaning of ITAR. ITAR defines a U.S. person as a U.S. Citizen, U.S. Permanent Resident (i.e. 'Green Card Holder'), Political Asylee, or Refugee.


 Preferred Qualifications:

Experience in creating data pipelines using traditional and modern data integration technologies, including ETL/ELT, data replication/CDC, streaming, message-oriented data movement and API-based data acquisition leveraging cloud native tool-set.





 Skills:



Demonstrated experience with data replication/CDC tools such as HVR/FiveTran, Qlik Replicate, Golden Gate etc
Experience with cloud integration tools such as Azure Data Factory, Informatica Data Management Cloud, Amazon Glue
Demonstrated experience in implementing data pipelines using dbt Cloud/CLI, Airflow or similar workflow orchestration tools
Strong experience working with integrating large heterogeneous datasets using modern cloud integration technologies such as Azure
Strong proficiency with SQL, and using Python for data transformation.
Moderate experience working with open-source or commercial message queuing technologies, such as Azure Service Bus, Apache Nifi, Apache Kafka, etc.
Strong understanding of cloud-based data solutions such as Azure BLOB or ADLS and Synapse, AWS S3, EMR and Redshift, Databricks, Snowflake, etc. ""
Ability to lead as the subject matter expertise in the space through diagnosing, isolating, and resolving complex issues and recommending and implementing strategies to resolve problems
Ability to adapt to the situation and pivot based on changing priorities
Curious and solution oriented, ability to handle problems, work outside the comfort zone
Collaborate with the team and be open minded to ideas
Ability to identify operational issues and proactively solutions to resolve problems.
Experience acheiving platform KPIs and defining measurement targets
Ability to drive application modernization and enablement
Experience in independently driving high-level technical delivery.
Experience influencing leadership and key stakeholders on technology solutions.
Experience applying knowledge of the new processes and concepts in day to day work deliveries
Experience establishing & maintaining relationships with individuals at senior levels




 We are committed to ensuring equal employment opportunities for all job applicants and employees. Employment decisions are based upon job-related reasons regardless of an applicant's race, color, religion, sex, sexual orientation, gender identity, age, national origin, disability, marital status, genetic information, protected veteran status, or any other status protected by law.
 Eaton considers qualified applicants regardless of criminal histories, consistent with local laws. To request a disability-related reasonable accommodation to assist you in your job search, application or interview process, please call us at 1-800-836-6345 to discuss your specific need. Only accommodation requests will be accepted by this phone number.
 We know that good benefit programs are important to employees and their families. Eaton provides various Health and Welfare benefits as well as Retirement benefits, and several programs that provide for paid and unpaid time away from work. Click here for more detail: Eaton Benefits Overview. Please note that specific programs and options available to an employee may depend on eligibility factors such as geographic location, date of hire, and the applicability of collective bargaining agreements."
